,name,label
200,0_139,0
201,0_303,1
202,0_476,2
203,0_1025,3
204,0_1399,4
205,0_291,0
206,0_652,1
207,0_814,2
208,0_1138,3
209,0_1350,4
210,0_163,0
211,0_606,1
212,0_875,2
213,0_1097,3
214,0_1301,4
215,0_5,0
216,0_388,1
217,0_864,2
218,0_944,3
219,0_1376,4
220,0_290,0
221,0_714,1
222,0_819,2
223,0_971,3
224,0_1291,4
225,0_195,0
226,0_662,1
227,0_758,2
228,0_1005,3
229,0_1359,4
230,0_264,0
231,0_679,1
232,0_825,2
233,0_1044,3
234,0_1309,4
235,0_124,0
236,0_370,1
237,0_470,2
238,0_1102,3
239,0_1351,4
240,0_26,0
241,0_701,1
242,0_850,2
243,0_1184,3
244,0_587,4
245,0_231,0
246,0_310,1
247,0_879,2
248,0_1179,3
249,0_1295,4
250,0_241,0
251,0_392,1
252,0_466,2
253,0_1053,3
254,0_1401,4
255,0_184,0
256,0_408,1
257,0_928,2
258,0_958,3
259,0_1324,4
260,0_113,0
261,0_400,1
262,0_941,2
263,0_541,3
264,0_1274,4
265,0_14,0
266,0_327,1
267,0_494,2
268,0_1115,3
269,0_1414,4
270,0_109,0
271,0_391,1
272,0_462,2
273,0_1140,3
274,0_1323,4
275,0_8,0
276,0_368,1
277,0_813,2
278,0_567,3
279,0_581,4
280,0_149,0
281,0_675,1
282,0_785,2
283,0_545,3
284,0_1286,4
285,0_71,0
286,0_362,1
287,0_445,2
288,0_574,3
289,0_1357,4
290,0_262,0
291,0_617,1
292,0_766,2
293,0_535,3
294,0_1310,4
295,0_127,0
296,0_658,1
297,0_443,2
298,0_998,3
299,0_1373,4
300,0_224,0
301,0_728,1
302,0_482,2
303,0_571,3
304,0_1451,4
305,0_223,0
306,0_428,1
307,0_893,2
308,0_1085,3
309,0_1445,4
310,0_50,0
311,0_350,1
312,0_513,2
313,0_964,3
314,0_1410,4
315,0_119,0
316,0_709,1
317,0_797,2
318,0_548,3
319,0_1385,4
320,0_145,0
321,0_691,1
322,0_530,2
323,0_1033,3
324,0_1384,4
325,0_1,0
326,0_644,1
327,0_526,2
328,0_1069,3
329,0_1193,4
330,0_257,0
331,0_434,1
332,0_765,2
333,0_1143,3
334,0_593,4
335,0_131,0
336,0_664,1
337,0_756,2
338,0_968,3
339,0_1444,4
340,0_266,0
341,0_355,1
342,0_778,2
343,0_1105,3
344,0_1313,4
345,0_36,0
346,0_431,1
347,0_823,2
348,0_1145,3
349,0_596,4
350,0_205,0
351,0_439,1
352,0_518,2
353,0_1074,3
354,0_1390,4
355,0_209,0
356,0_720,1
357,0_842,2
358,0_973,3
359,0_1277,4
360,0_11,0
361,0_357,1
362,0_829,2
363,0_953,3
364,0_1422,4
365,0_207,0
366,0_725,1
367,0_782,2
368,0_1119,3
369,0_1347,4
370,0_15,0
371,0_314,1
372,0_753,2
373,0_1136,3
374,0_1215,4
375,0_49,0
376,0_627,1
377,0_750,2
378,0_1055,3
379,0_1246,4
380,0_70,0
381,0_317,1
382,0_938,2
383,0_975,3
384,0_1435,4
385,0_220,0
386,0_736,1
387,0_908,2
388,0_1082,3
389,0_1214,4
390,0_200,0
391,0_634,1
392,0_899,2
393,0_1131,3
394,0_1398,4
395,0_85,0
396,0_344,1
397,0_793,2
398,0_1154,3
399,0_1388,4
400,0_105,0
401,0_621,1
402,0_799,2
403,0_970,3
404,0_1348,4
405,0_192,0
406,0_710,1
407,0_942,2
408,0_1062,3
409,0_1333,4
410,0_179,0
411,0_371,1
412,0_460,2
413,0_1060,3
414,0_1338,4
415,0_248,0
416,0_601,1
417,0_503,2
418,0_1110,3
419,0_1427,4
420,0_284,0
421,0_623,1
422,0_902,2
423,0_978,3
424,0_591,4
425,0_286,0
426,0_353,1
427,0_770,2
428,0_1190,3
429,0_583,4
430,0_289,0
431,0_649,1
432,0_759,2
433,0_959,3
434,0_1303,4
435,0_34,0
436,0_683,1
437,0_873,2
438,0_1150,3
439,0_1367,4
440,0_196,0
441,0_713,1
442,0_517,2
443,0_1144,3
444,0_1424,4
445,0_90,0
446,0_414,1
447,0_855,2
448,0_1186,3
449,0_582,4
450,0_168,0
451,0_670,1
452,0_851,2
453,0_1148,3
454,0_1272,4
455,0_188,0
456,0_366,1
457,0_746,2
458,0_1019,3
459,0_1241,4
460,0_282,0
461,0_296,1
462,0_486,2
463,0_1135,3
464,0_1297,4
465,0_267,0
466,0_351,1
467,0_854,2
468,0_1002,3
469,0_1292,4
470,0_19,0
471,0_309,1
472,0_496,2
473,0_554,3
474,0_1253,4
475,0_269,0
476,0_377,1
477,0_876,2
478,0_1021,3
479,0_1248,4
480,0_61,0
481,0_346,1
482,0_933,2
483,0_1188,3
484,0_1434,4
485,0_24,0
486,0_345,1
487,0_451,2
488,0_1078,3
489,0_1370,4
490,0_187,0
491,0_308,1
492,0_508,2
493,0_1072,3
494,0_585,4
495,0_33,0
496,0_693,1
497,0_787,2
498,0_1160,3
499,0_1200,4
500,0_38,0
501,0_349,1
502,0_856,2
503,0_1022,3
504,0_576,4
505,0_9,0
506,0_609,1
507,0_884,2
508,0_1128,3
509,0_1260,4
510,0_232,0
511,0_629,1
512,0_889,2
513,0_1047,3
514,0_1453,4
515,0_226,0
516,0_338,1
517,0_792,2
518,0_539,3
519,0_1355,4
520,0_92,0
521,0_704,1
522,0_806,2
523,0_1108,3
524,0_594,4
525,0_121,0
526,0_372,1
527,0_767,2
528,0_1130,3
529,0_1418,4
530,0_151,0
531,0_385,1
532,0_905,2
533,0_1051,3
534,0_1416,4
535,0_176,0
536,0_641,1
537,0_465,2
538,0_1075,3
539,0_1337,4
540,0_130,0
541,0_420,1
542,0_849,2
543,0_1169,3
544,0_578,4
545,0_59,0
546,0_335,1
547,0_852,2
548,0_1096,3
549,0_1344,4
550,0_128,0
551,0_632,1
552,0_861,2
553,0_948,3
554,0_1386,4
555,0_115,0
556,0_438,1
557,0_456,2
558,0_1172,3
559,0_1282,4
560,0_107,0
561,0_646,1
562,0_492,2
563,0_1067,3
564,0_1223,4
565,0_141,0
566,0_369,1
567,0_844,2
568,0_951,3
569,0_1417,4
570,0_102,0
571,0_413,1
572,0_516,2
573,0_1182,3
574,0_1321,4
575,0_68,0
576,0_626,1
577,0_764,2
578,0_1007,3
579,0_1437,4
580,0_65,0
581,0_430,1
582,0_940,2
583,0_1061,3
584,0_1415,4
585,0_60,0
586,0_722,1
587,0_881,2
588,0_1170,3
589,0_1341,4
590,0_203,0
591,0_608,1
592,0_803,2
593,0_963,3
594,0_1395,4
595,0_202,0
596,0_603,1
597,0_859,2
598,0_1018,3
599,0_599,4
600,0_280,0
601,0_342,1
602,0_761,2
603,0_1083,3
604,0_1371,4
605,0_18,0
606,0_692,1
607,0_795,2
608,0_1127,3
609,0_1256,4
610,0_108,0
611,0_299,1
612,0_783,2
613,0_990,3
614,0_1244,4
615,0_86,0
616,0_411,1
617,0_874,2
618,0_993,3
619,0_1392,4
620,0_125,0
621,0_436,1
622,0_936,2
623,0_546,3
624,0_1276,4
625,0_263,0
626,0_733,1
627,0_483,2
628,0_995,3
629,0_1255,4
630,0_32,0
631,0_740,1
632,0_847,2
633,0_1039,3
634,0_1429,4
635,0_140,0
636,0_440,1
637,0_934,2
638,0_1059,3
639,0_1405,4
640,0_285,0
641,0_419,1
642,0_869,2
643,0_1093,3
644,0_1356,4
645,0_75,0
646,0_336,1
647,0_490,2
648,0_1009,3
649,0_1426,4
650,0_3,0
651,0_423,1
652,0_843,2
653,0_1016,3
654,0_1421,4
655,0_142,0
656,0_359,1
657,0_527,2
658,0_1134,3
659,0_1457,4
660,0_7,0
661,0_384,1
662,0_789,2
663,0_1139,3
664,0_1220,4
665,0_88,0
666,0_322,1
667,0_862,2
668,0_972,3
669,0_1378,4
670,0_150,0
671,0_363,1
672,0_484,2
673,0_551,3
674,0_1219,4
675,0_171,0
676,0_361,1
677,0_519,2
678,0_991,3
679,0_1288,4
680,0_288,0
681,0_301,1
682,0_763,2
683,0_960,3
684,0_1342,4
685,0_212,0
686,0_297,1
687,0_870,2
688,0_1088,3
689,0_1335,4
690,0_261,0
691,0_656,1
692,0_897,2
693,0_1068,3
694,0_1317,4
695,0_0,0
696,0_365,1
697,0_455,2
698,0_1121,3
699,0_579,4
700,0_6,0
701,0_396,1
702,0_467,2
703,0_1187,3
704,0_1289,4
705,0_12,0
706,0_611,1
707,0_769,2
708,0_1042,3
709,0_1452,4
710,0_67,0
711,0_405,1
712,0_791,2
713,0_565,3
714,0_1239,4
715,0_165,0
716,0_407,1
717,0_919,2
718,0_1071,3
719,0_1205,4
720,0_23,0
721,0_364,1
722,0_937,2
723,0_1000,3
724,0_1231,4
725,0_216,0
726,0_610,1
727,0_868,2
728,0_1126,3
729,0_1275,4
730,0_161,0
731,0_316,1
732,0_826,2
733,0_1137,3
734,0_1224,4
735,0_146,0
736,0_426,1
737,0_487,2
738,0_1176,3
739,0_1438,4
740,0_278,0
741,0_730,1
742,0_774,2
743,0_1129,3
744,0_1375,4
745,0_44,0
746,0_302,1
747,0_471,2
748,0_1192,3
749,0_1311,4
750,0_271,0
751,0_600,1
752,0_835,2
753,0_1123,3
754,0_1299,4
755,0_189,0
756,0_429,1
757,0_512,2
758,0_982,3
759,0_1441,4
760,0_40,0
761,0_624,1
762,0_935,2
763,0_947,3
764,0_1243,4
765,0_63,0
766,0_375,1
767,0_450,2
768,0_1091,3
769,0_1307,4
770,0_4,0
771,0_393,1
772,0_927,2
773,0_981,3
774,0_1403,4
775,0_222,0
776,0_708,1
777,0_468,2
778,0_1106,3
779,0_1203,4
780,0_78,0
781,0_731,1
782,0_801,2
783,0_1095,3
784,0_597,4
785,0_110,0
786,0_735,1
787,0_515,2
788,0_1017,3
789,0_1377,4
790,0_253,0
791,0_328,1
792,0_485,2
793,0_1013,3
794,0_1393,4
795,0_211,0
796,0_678,1
797,0_531,2
798,0_1035,3
799,0_1252,4
800,0_199,0
801,0_326,1
802,0_888,2
803,0_1027,3
804,0_1327,4
805,0_276,0
806,0_734,1
807,0_781,2
808,0_955,3
809,0_1331,4
810,0_112,0
811,0_620,1
812,0_839,2
813,0_1030,3
814,0_1225,4
815,0_258,0
816,0_727,1
817,0_885,2
818,0_563,3
819,0_1290,4
820,0_20,0
821,0_732,1
822,0_887,2
823,0_961,3
824,0_1268,4
825,0_169,0
826,0_293,1
827,0_744,2
828,0_988,3
829,0_1308,4
830,0_237,0
831,0_625,1
832,0_760,2
833,0_1177,3
834,0_1249,4
835,0_99,0
836,0_341,1
837,0_894,2
838,0_1001,3
839,0_1206,4
840,0_16,0
841,0_435,1
842,0_479,2
843,0_1173,3
844,0_1353,4
845,0_114,0
846,0_689,1
847,0_845,2
848,0_1077,3
849,0_1199,4
850,0_259,0
851,0_666,1
852,0_745,2
853,0_1086,3
854,0_1430,4
855,0_74,0
856,0_685,1
857,0_836,2
858,0_1114,3
859,0_1212,4
860,0_198,0
861,0_358,1
862,0_529,2
863,0_572,3
864,0_590,4
865,0_283,0
866,0_671,1
867,0_914,2
868,0_1155,3
869,0_1271,4
870,0_93,0
871,0_311,1
872,0_452,2
873,0_1122,3
874,0_1400,4
875,0_100,0
876,0_404,1
877,0_812,2
878,0_954,3
879,0_1264,4
880,0_82,0
881,0_329,1
882,0_892,2
883,0_560,3
884,0_1226,4
885,0_186,0
886,0_383,1
887,0_489,2
888,0_1065,3
889,0_1339,4
890,0_153,0
891,0_707,1
892,0_926,2
893,0_1064,3
894,0_1340,4
895,0_144,0
896,0_648,1
897,0_828,2
898,0_1070,3
899,0_1318,4
900,0_256,0
901,0_616,1
902,0_771,2
903,0_1181,3
904,0_1278,4
905,0_210,0
906,0_631,1
907,0_837,2
908,0_966,3
909,0_1221,4
910,0_41,0
911,0_618,1
912,0_501,2
913,0_552,3
914,0_1450,4
915,0_126,0
916,0_723,1
917,0_463,2
918,0_956,3
919,0_1439,4
920,0_172,0
921,0_739,1
922,0_502,2
923,0_1046,3
924,0_1411,4
925,0_111,0
926,0_374,1
927,0_923,2
928,0_564,3
929,0_1209,4
930,0_239,0
931,0_398,1
932,0_800,2
933,0_1142,3
934,0_1352,4
935,0_45,0
936,0_294,1
937,0_931,2
938,0_1045,3
939,0_1294,4
940,0_242,0
941,0_717,1
942,0_477,2
943,0_957,3
944,0_1354,4
945,0_31,0
946,0_695,1
947,0_506,2
948,0_556,3
949,0_1285,4
950,0_181,0
951,0_738,1
952,0_890,2
953,0_1146,3
954,0_1458,4
955,0_103,0
956,0_418,1
957,0_457,2
958,0_1084,3
959,0_1459,4
960,0_273,0
961,0_401,1
962,0_449,2
963,0_538,3
964,0_1425,4
965,0_10,0
966,0_604,1
967,0_524,2
968,0_1120,3
969,0_1394,4
970,0_180,0
971,0_663,1
972,0_804,2
973,0_566,3
974,0_1251,4
975,0_79,0
976,0_298,1
977,0_509,2
978,0_1014,3
979,0_1261,4
980,0_206,0
981,0_706,1
982,0_495,2
983,0_1109,3
984,0_1195,4
985,0_55,0
986,0_640,1
987,0_780,2
988,0_1057,3
989,0_1262,4
990,0_235,0
991,0_386,1
992,0_461,2
993,0_1175,3
994,0_1381,4
995,0_234,0
996,0_415,1
997,0_920,2
998,0_1089,3
999,0_1213,4
1000,0_147,0
1001,0_331,1
1002,0_751,2
1003,0_986,3
1004,0_1234,4
1005,0_80,0
1006,0_668,1
1007,0_464,2
1008,0_1166,3
1009,0_1396,4
1010,0_56,0
1011,0_682,1
1012,0_833,2
1013,0_1151,3
1014,0_1328,4
1015,0_251,0
1016,0_724,1
1017,0_848,2
1018,0_555,3
1019,0_1456,4
1020,0_162,0
1021,0_427,1
1022,0_886,2
1023,0_974,3
1024,0_1364,4
1025,0_191,0
1026,0_741,1
1027,0_913,2
1028,0_534,3
1029,0_1257,4
1030,0_47,0
1031,0_417,1
1032,0_779,2
1033,0_999,3
1034,0_1218,4
1035,0_84,0
1036,0_687,1
1037,0_528,2
1038,0_1004,3
1039,0_1266,4
1040,0_135,0
1041,0_305,1
1042,0_805,2
1043,0_1124,3
1044,0_1194,4
1045,0_89,0
1046,0_699,1
1047,0_906,2
1048,0_1081,3
1049,0_1412,4
1050,0_277,0
1051,0_406,1
1052,0_788,2
1053,0_1191,3
1054,0_1250,4
1055,0_229,0
1056,0_397,1
1057,0_896,2
1058,0_1092,3
1059,0_1247,4
1060,0_13,0
1061,0_320,1
1062,0_497,2
1063,0_561,3
1064,0_1404,4
1065,0_21,0
1066,0_638,1
1067,0_772,2
1068,0_1029,3
1069,0_1315,4
1070,0_268,0
1071,0_339,1
1072,0_488,2
1073,0_1162,3
1074,0_1259,4
1075,0_159,0
1076,0_416,1
1077,0_824,2
1078,0_543,3
1079,0_1345,4
1080,0_53,0
1081,0_657,1
1082,0_522,2
1083,0_1052,3
1084,0_1208,4
1085,0_35,0
1086,0_712,1
1087,0_840,2
1088,0_562,3
1089,0_1207,4
1090,0_81,0
1091,0_354,1
1092,0_748,2
1093,0_977,3
1094,0_1383,4
1095,0_58,0
1096,0_653,1
1097,0_811,2
1098,0_1113,3
1099,0_1420,4
1100,0_274,0
1101,0_729,1
1102,0_790,2
1103,0_1116,3
1104,0_1428,4
1105,0_221,0
1106,0_716,1
1107,0_939,2
1108,0_1118,3
1109,0_1329,4
1110,0_217,0
1111,0_410,1
1112,0_820,2
1113,0_969,3
1114,0_1293,4
1115,0_246,0
1116,0_389,1
1117,0_882,2
1118,0_1159,3
1119,0_1343,4
1120,0_129,0
1121,0_672,1
1122,0_796,2
1123,0_1094,3
1124,0_1283,4
1125,0_194,0
1126,0_637,1
1127,0_924,2
1128,0_1163,3
1129,0_1197,4
1130,0_154,0
1131,0_681,1
1132,0_917,2
1133,0_573,3
1134,0_1397,4
1135,0_260,0
1136,0_698,1
1137,0_520,2
1138,0_952,3
1139,0_1196,4
1140,0_238,0
1141,0_669,1
1142,0_448,2
1143,0_1104,3
1144,0_1229,4
1145,0_118,0
1146,0_737,1
1147,0_807,2
1148,0_1023,3
1149,0_1366,4
1150,0_170,0
1151,0_437,1
1152,0_794,2
1153,0_1034,3
1154,0_1440,4
1155,0_132,0
1156,0_402,1
1157,0_458,2
1158,0_1006,3
1159,0_1237,4
1160,0_39,0
1161,0_602,1
1162,0_943,2
1163,0_1028,3
1164,0_1447,4
