,name,label
334,0_1432,4
335,0_31,0
336,0_695,1
337,0_506,2
338,0_556,3
339,0_1285,4
340,0_66,0
341,0_394,1
342,0_499,2
343,0_962,3
344,0_1235,4
345,0_200,0
346,0_634,1
347,0_899,2
348,0_1131,3
349,0_1398,4
350,0_79,0
351,0_298,1
352,0_509,2
353,0_1014,3
354,0_1261,4
355,0_132,0
356,0_402,1
357,0_458,2
358,0_1006,3
359,0_1237,4
360,0_45,0
361,0_294,1
362,0_931,2
363,0_1045,3
364,0_1294,4
365,0_246,0
366,0_389,1
367,0_882,2
368,0_1159,3
369,0_1343,4
370,0_281,0
371,0_660,1
372,0_523,2
373,0_1167,3
374,0_1433,4
375,0_138,0
376,0_711,1
377,0_777,2
378,0_553,3
379,0_584,4
380,0_192,0
381,0_710,1
382,0_942,2
383,0_1062,3
384,0_1333,4
385,0_228,0
386,0_688,1
387,0_817,2
388,0_1111,3
389,0_1407,4
390,0_159,0
391,0_416,1
392,0_824,2
393,0_543,3
394,0_1345,4
395,0_274,0
396,0_729,1
397,0_790,2
398,0_1116,3
399,0_1428,4
400,0_113,0
401,0_400,1
402,0_941,2
403,0_541,3
404,0_1274,4
405,0_98,0
406,0_348,1
407,0_822,2
408,0_1107,3
409,0_1358,4
410,0_145,0
411,0_691,1
412,0_530,2
413,0_1033,3
414,0_1384,4
415,0_124,0
416,0_370,1
417,0_470,2
418,0_1102,3
419,0_1351,4
420,0_134,0
421,0_719,1
422,0_909,2
423,0_549,3
424,0_1443,4
425,0_0,0
426,0_365,1
427,0_455,2
428,0_1121,3
429,0_579,4
430,0_226,0
431,0_338,1
432,0_792,2
433,0_539,3
434,0_1355,4
435,0_112,0
436,0_620,1
437,0_839,2
438,0_1030,3
439,0_1225,4
440,0_125,0
441,0_436,1
442,0_936,2
443,0_546,3
444,0_1276,4
445,0_64,0
446,0_703,1
447,0_775,2
448,0_1037,3
449,0_1379,4
450,0_150,0
451,0_363,1
452,0_484,2
453,0_551,3
454,0_1219,4
455,0_104,0
456,0_379,1
457,0_877,2
458,0_542,3
459,0_1316,4
460,0_81,0
461,0_354,1
462,0_748,2
463,0_977,3
464,0_1383,4
465,0_207,0
466,0_725,1
467,0_782,2
468,0_1119,3
469,0_1347,4
470,0_162,0
471,0_427,1
472,0_886,2
473,0_974,3
474,0_1364,4
475,0_80,0
476,0_668,1
477,0_464,2
478,0_1166,3
479,0_1396,4
480,0_221,0
481,0_716,1
482,0_939,2
483,0_1118,3
484,0_1329,4
485,0_237,0
486,0_625,1
487,0_760,2
488,0_1177,3
489,0_1249,4
490,0_153,0
491,0_707,1
492,0_926,2
493,0_1064,3
494,0_1340,4
495,0_267,0
496,0_351,1
497,0_854,2
498,0_1002,3
499,0_1292,4
500,0_216,0
501,0_610,1
502,0_868,2
503,0_1126,3
504,0_1275,4
505,0_148,0
506,0_642,1
507,0_930,2
508,0_1100,3
509,0_1279,4
510,0_65,0
511,0_430,1
512,0_940,2
513,0_1061,3
514,0_1415,4
515,0_215,0
516,0_324,1
517,0_480,2
518,0_570,3
519,0_1446,4
520,0_191,0
521,0_741,1
522,0_913,2
523,0_534,3
524,0_1257,4
525,0_241,0
526,0_392,1
527,0_466,2
528,0_1053,3
529,0_1401,4
530,0_3,0
531,0_423,1
532,0_843,2
533,0_1016,3
534,0_1421,4
535,0_208,0
536,0_347,1
537,0_878,2
538,0_1133,3
539,0_1449,4
540,0_21,0
541,0_638,1
542,0_772,2
543,0_1029,3
544,0_1315,4
545,0_58,0
546,0_653,1
547,0_811,2
548,0_1113,3
549,0_1420,4
550,0_27,0
551,0_312,1
552,0_830,2
553,0_532,3
554,0_1346,4
555,0_30,0
556,0_387,1
557,0_474,2
558,0_979,3
559,0_1319,4
560,0_54,0
561,0_315,1
562,0_776,2
563,0_1158,3
564,0_1305,4
565,0_245,0
566,0_680,1
567,0_834,2
568,0_1171,3
569,0_1442,4
570,0_248,0
571,0_601,1
572,0_503,2
573,0_1110,3
574,0_1427,4
575,0_172,0
576,0_739,1
577,0_502,2
578,0_1046,3
579,0_1411,4
580,0_168,0
581,0_670,1
582,0_851,2
583,0_1148,3
584,0_1272,4
585,0_185,0
586,0_718,1
587,0_475,2
588,0_1112,3
589,0_592,4
590,0_163,0
591,0_606,1
592,0_875,2
593,0_1097,3
594,0_1301,4
595,0_109,0
596,0_391,1
597,0_462,2
598,0_1140,3
599,0_1323,4
600,0_198,0
601,0_358,1
602,0_529,2
603,0_572,3
604,0_590,4
605,0_46,0
606,0_705,1
607,0_447,2
608,0_1032,3
609,0_1254,4
610,0_5,0
611,0_388,1
612,0_864,2
613,0_944,3
614,0_1376,4
615,0_254,0
616,0_700,1
617,0_867,2
618,0_1183,3
619,0_1230,4
620,0_164,0
621,0_334,1
622,0_521,2
623,0_1008,3
624,0_598,4
625,0_272,0
626,0_702,1
627,0_918,2
628,0_1157,3
629,0_1269,4
630,0_184,0
631,0_408,1
632,0_928,2
633,0_958,3
634,0_1324,4
635,0_136,0
636,0_378,1
637,0_743,2
638,0_1056,3
639,0_1330,4
640,0_180,0
641,0_663,1
642,0_804,2
643,0_566,3
644,0_1251,4
645,0_276,0
646,0_734,1
647,0_781,2
648,0_955,3
649,0_1331,4
650,0_154,0
651,0_681,1
652,0_917,2
653,0_573,3
654,0_1397,4
655,0_74,0
656,0_685,1
657,0_836,2
658,0_1114,3
659,0_1212,4
660,0_12,0
661,0_611,1
662,0_769,2
663,0_1042,3
664,0_1452,4
665,0_176,0
666,0_641,1
667,0_465,2
668,0_1075,3
669,0_1337,4
670,0_217,0
671,0_410,1
672,0_820,2
673,0_969,3
674,0_1293,4
675,0_22,0
676,0_337,1
677,0_911,2
678,0_987,3
679,0_1419,4
680,0_69,0
681,0_673,1
682,0_827,2
683,0_949,3
684,0_1380,4
685,0_131,0
686,0_664,1
687,0_756,2
688,0_968,3
689,0_1444,4
690,0_115,0
691,0_438,1
692,0_456,2
693,0_1172,3
694,0_1282,4
695,0_288,0
696,0_301,1
697,0_763,2
698,0_960,3
699,0_1342,4
700,0_72,0
701,0_661,1
702,0_507,2
703,0_1098,3
704,0_1336,4
705,0_233,0
706,0_373,1
707,0_818,2
708,0_1087,3
709,0_577,4
710,0_262,0
711,0_617,1
712,0_766,2
713,0_535,3
714,0_1310,4
715,0_114,0
716,0_689,1
717,0_845,2
718,0_1077,3
719,0_1199,4
720,0_43,0
721,0_651,1
722,0_860,2
723,0_1101,3
724,0_1306,4
725,0_108,0
726,0_299,1
727,0_783,2
728,0_990,3
729,0_1244,4
730,0_183,0
731,0_360,1
732,0_768,2
733,0_569,3
734,0_1406,4
735,0_60,0
736,0_722,1
737,0_881,2
738,0_1170,3
739,0_1341,4
740,0_178,0
741,0_665,1
742,0_525,2
743,0_1024,3
744,0_1362,4
745,0_257,0
746,0_434,1
747,0_765,2
748,0_1143,3
749,0_593,4
750,0_268,0
751,0_339,1
752,0_488,2
753,0_1162,3
754,0_1259,4
755,0_96,0
756,0_694,1
757,0_921,2
758,0_537,3
759,0_1245,4
760,0_52,0
761,0_636,1
762,0_809,2
763,0_1026,3
764,0_1334,4
765,0_263,0
766,0_733,1
767,0_483,2
768,0_995,3
769,0_1255,4
770,0_76,0
771,0_721,1
772,0_815,2
773,0_1011,3
774,0_1363,4
775,0_47,0
776,0_417,1
777,0_779,2
778,0_999,3
779,0_1218,4
780,0_2,0
781,0_295,1
782,0_810,2
783,0_1073,3
784,0_1216,4
785,0_126,0
786,0_723,1
787,0_463,2
788,0_956,3
789,0_1439,4
790,0_44,0
791,0_302,1
792,0_471,2
793,0_1192,3
794,0_1311,4
795,0_91,0
796,0_403,1
797,0_441,2
798,0_1174,3
799,0_1296,4
800,0_170,0
801,0_437,1
802,0_794,2
803,0_1034,3
804,0_1440,4
805,0_258,0
806,0_727,1
807,0_885,2
808,0_563,3
809,0_1290,4
810,0_105,0
811,0_621,1
812,0_799,2
813,0_970,3
814,0_1348,4
815,0_59,0
816,0_335,1
817,0_852,2
818,0_1096,3
819,0_1344,4
820,0_42,0
821,0_319,1
822,0_901,2
823,0_1132,3
824,0_1298,4
825,0_286,0
826,0_353,1
827,0_770,2
828,0_1190,3
829,0_583,4
830,0_287,0
831,0_380,1
832,0_895,2
833,0_1066,3
834,0_1284,4
835,0_269,0
836,0_377,1
837,0_876,2
838,0_1021,3
839,0_1248,4
840,0_255,0
841,0_726,1
842,0_784,2
843,0_994,3
844,0_1287,4
845,0_239,0
846,0_398,1
847,0_800,2
848,0_1142,3
849,0_1352,4
850,0_144,0
851,0_648,1
852,0_828,2
853,0_1070,3
854,0_1318,4
855,0_110,0
856,0_735,1
857,0_515,2
858,0_1017,3
859,0_1377,4
860,0_224,0
861,0_728,1
862,0_482,2
863,0_571,3
864,0_1451,4
865,0_40,0
866,0_624,1
867,0_935,2
868,0_947,3
869,0_1243,4
870,0_211,0
871,0_678,1
872,0_531,2
873,0_1035,3
874,0_1252,4
875,0_181,0
876,0_738,1
877,0_890,2
878,0_1146,3
879,0_1458,4
880,0_75,0
881,0_336,1
882,0_490,2
883,0_1009,3
884,0_1426,4
885,0_100,0
886,0_404,1
887,0_812,2
888,0_954,3
889,0_1264,4
890,0_90,0
891,0_414,1
892,0_855,2
893,0_1186,3
894,0_582,4
895,0_9,0
896,0_609,1
897,0_884,2
898,0_1128,3
899,0_1260,4
900,0_271,0
901,0_600,1
902,0_835,2
903,0_1123,3
904,0_1299,4
905,0_1,0
906,0_644,1
907,0_526,2
908,0_1069,3
909,0_1193,4
910,0_140,0
911,0_440,1
912,0_934,2
913,0_1059,3
914,0_1405,4
915,0_232,0
916,0_629,1
917,0_889,2
918,0_1047,3
919,0_1453,4
920,0_196,0
921,0_713,1
922,0_517,2
923,0_1144,3
924,0_1424,4
925,0_155,0
926,0_313,1
927,0_929,2
928,0_1189,3
929,0_1387,4
930,0_37,0
931,0_292,1
932,0_912,2
933,0_946,3
934,0_1238,4
935,0_252,0
936,0_382,1
937,0_754,2
938,0_536,3
939,0_575,4
940,0_135,0
941,0_305,1
942,0_805,2
943,0_1124,3
944,0_1194,4
945,0_265,0
946,0_639,1
947,0_802,2
948,0_568,3
949,0_1281,4
950,0_214,0
951,0_425,1
952,0_891,2
953,0_1012,3
954,0_1332,4
955,0_56,0
956,0_682,1
957,0_833,2
958,0_1151,3
959,0_1328,4
960,0_121,0
961,0_372,1
962,0_767,2
963,0_1130,3
964,0_1418,4
965,0_88,0
966,0_322,1
967,0_862,2
968,0_972,3
969,0_1378,4
970,0_93,0
971,0_311,1
972,0_452,2
973,0_1122,3
974,0_1400,4
975,0_77,0
976,0_628,1
977,0_453,2
978,0_1043,3
979,0_1349,4
980,0_282,0
981,0_296,1
982,0_486,2
983,0_1135,3
984,0_1297,4
985,0_82,0
986,0_329,1
987,0_892,2
988,0_560,3
989,0_1226,4
990,0_62,0
991,0_686,1
992,0_454,2
993,0_985,3
994,0_1300,4
995,0_106,0
996,0_605,1
997,0_442,2
998,0_559,3
999,0_1402,4
1000,0_234,0
1001,0_415,1
1002,0_920,2
1003,0_1089,3
1004,0_1213,4
1005,0_15,0
1006,0_314,1
1007,0_753,2
1008,0_1136,3
1009,0_1215,4
1010,0_141,0
1011,0_369,1
1012,0_844,2
1013,0_951,3
1014,0_1417,4
1015,0_242,0
1016,0_717,1
1017,0_477,2
1018,0_957,3
1019,0_1354,4
1020,0_120,0
1021,0_412,1
1022,0_752,2
1023,0_1141,3
1024,0_1198,4
1025,0_78,0
1026,0_731,1
1027,0_801,2
1028,0_1095,3
1029,0_597,4
1030,0_4,0
1031,0_393,1
1032,0_927,2
1033,0_981,3
1034,0_1403,4
1035,0_28,0
1036,0_645,1
1037,0_932,2
1038,0_1164,3
1039,0_1320,4
1040,0_128,0
1041,0_632,1
1042,0_861,2
1043,0_948,3
1044,0_1386,4
1045,0_284,0
1046,0_623,1
1047,0_902,2
1048,0_978,3
1049,0_591,4
1050,0_86,0
1051,0_411,1
1052,0_874,2
1053,0_993,3
1054,0_1392,4
1055,0_117,0
1056,0_622,1
1057,0_757,2
1058,0_1178,3
1059,0_1325,4
1060,0_194,0
1061,0_637,1
1062,0_924,2
1063,0_1163,3
1064,0_1197,4
1065,0_219,0
1066,0_643,1
1067,0_749,2
1068,0_1080,3
1069,0_1389,4
1070,0_33,0
1071,0_693,1
1072,0_787,2
1073,0_1160,3
1074,0_1200,4
1075,0_186,0
1076,0_383,1
1077,0_489,2
1078,0_1065,3
1079,0_1339,4
1080,0_190,0
1081,0_647,1
1082,0_808,2
1083,0_557,3
1084,0_1436,4
1085,0_122,0
1086,0_343,1
1087,0_904,2
1088,0_1020,3
1089,0_1267,4
1090,0_199,0
1091,0_326,1
1092,0_888,2
1093,0_1027,3
1094,0_1327,4
1095,0_85,0
1096,0_344,1
1097,0_793,2
1098,0_1154,3
1099,0_1388,4
1100,0_24,0
1101,0_345,1
1102,0_451,2
1103,0_1078,3
1104,0_1370,4
1105,0_222,0
1106,0_708,1
1107,0_468,2
1108,0_1106,3
1109,0_1203,4
1110,0_173,0
1111,0_667,1
1112,0_500,2
1113,0_1036,3
1114,0_580,4
1115,0_283,0
1116,0_671,1
1117,0_914,2
1118,0_1155,3
1119,0_1271,4
1120,0_277,0
1121,0_406,1
1122,0_788,2
1123,0_1191,3
1124,0_1250,4
1125,0_49,0
1126,0_627,1
1127,0_750,2
1128,0_1055,3
1129,0_1246,4
1130,0_83,0
1131,0_421,1
1132,0_871,2
1133,0_1152,3
1134,0_1423,4
1135,0_218,0
1136,0_325,1
1137,0_838,2
1138,0_540,3
1139,0_1265,4
1140,0_152,0
1141,0_612,1
1142,0_863,2
1143,0_1117,3
1144,0_1322,4
1145,0_167,0
1146,0_655,1
1147,0_853,2
1148,0_1049,3
1149,0_1448,4
1150,0_103,0
1151,0_418,1
1152,0_457,2
1153,0_1084,3
1154,0_1459,4
1155,0_18,0
1156,0_692,1
1157,0_795,2
1158,0_1127,3
1159,0_1256,4
1160,0_36,0
1161,0_431,1
1162,0_823,2
1163,0_1145,3
1164,0_596,4
