,name,label
423,0_1078,3
424,0_1370,4
425,0_163,0
426,0_606,1
427,0_875,2
428,0_1097,3
429,0_1301,4
430,0_64,0
431,0_703,1
432,0_775,2
433,0_1037,3
434,0_1379,4
435,0_13,0
436,0_320,1
437,0_497,2
438,0_561,3
439,0_1404,4
440,0_175,0
441,0_306,1
442,0_821,2
443,0_997,3
444,0_1280,4
445,0_60,0
446,0_722,1
447,0_881,2
448,0_1170,3
449,0_1341,4
450,0_280,0
451,0_342,1
452,0_761,2
453,0_1083,3
454,0_1371,4
455,0_146,0
456,0_426,1
457,0_487,2
458,0_1176,3
459,0_1438,4
460,0_160,0
461,0_619,1
462,0_858,2
463,0_1090,3
464,0_1232,4
465,0_50,0
466,0_350,1
467,0_513,2
468,0_964,3
469,0_1410,4
470,0_36,0
471,0_431,1
472,0_823,2
473,0_1145,3
474,0_596,4
475,0_130,0
476,0_420,1
477,0_849,2
478,0_1169,3
479,0_578,4
480,0_144,0
481,0_648,1
482,0_828,2
483,0_1070,3
484,0_1318,4
485,0_291,0
486,0_652,1
487,0_814,2
488,0_1138,3
489,0_1350,4
490,0_132,0
491,0_402,1
492,0_458,2
493,0_1006,3
494,0_1237,4
495,0_93,0
496,0_311,1
497,0_452,2
498,0_1122,3
499,0_1400,4
500,0_3,0
501,0_423,1
502,0_843,2
503,0_1016,3
504,0_1421,4
505,0_182,0
506,0_367,1
507,0_491,2
508,0_547,3
509,0_1391,4
510,0_256,0
511,0_616,1
512,0_771,2
513,0_1181,3
514,0_1278,4
515,0_213,0
516,0_654,1
517,0_747,2
518,0_992,3
519,0_1210,4
520,0_172,0
521,0_739,1
522,0_502,2
523,0_1046,3
524,0_1411,4
525,0_170,0
526,0_437,1
527,0_794,2
528,0_1034,3
529,0_1440,4
530,0_239,0
531,0_398,1
532,0_800,2
533,0_1142,3
534,0_1352,4
535,0_234,0
536,0_415,1
537,0_920,2
538,0_1089,3
539,0_1213,4
540,0_34,0
541,0_683,1
542,0_873,2
543,0_1150,3
544,0_1367,4
545,0_6,0
546,0_396,1
547,0_467,2
548,0_1187,3
549,0_1289,4
550,0_166,0
551,0_395,1
552,0_504,2
553,0_1149,3
554,0_1312,4
555,0_198,0
556,0_358,1
557,0_529,2
558,0_572,3
559,0_590,4
560,0_277,0
561,0_406,1
562,0_788,2
563,0_1191,3
564,0_1250,4
565,0_106,0
566,0_605,1
567,0_442,2
568,0_559,3
569,0_1402,4
570,0_105,0
571,0_621,1
572,0_799,2
573,0_970,3
574,0_1348,4
575,0_184,0
576,0_408,1
577,0_928,2
578,0_958,3
579,0_1324,4
580,0_275,0
581,0_635,1
582,0_880,2
583,0_1031,3
584,0_1204,4
585,0_243,0
586,0_690,1
587,0_846,2
588,0_1003,3
589,0_595,4
590,0_85,0
591,0_344,1
592,0_793,2
593,0_1154,3
594,0_1388,4
595,0_173,0
596,0_667,1
597,0_500,2
598,0_1036,3
599,0_580,4
600,0_81,0
601,0_354,1
602,0_748,2
603,0_977,3
604,0_1383,4
605,0_121,0
606,0_372,1
607,0_767,2
608,0_1130,3
609,0_1418,4
610,0_46,0
611,0_705,1
612,0_447,2
613,0_1032,3
614,0_1254,4
615,0_266,0
616,0_355,1
617,0_778,2
618,0_1105,3
619,0_1313,4
620,0_83,0
621,0_421,1
622,0_871,2
623,0_1152,3
624,0_1423,4
625,0_251,0
626,0_724,1
627,0_848,2
628,0_555,3
629,0_1456,4
630,0_96,0
631,0_694,1
632,0_921,2
633,0_537,3
634,0_1245,4
635,0_84,0
636,0_687,1
637,0_528,2
638,0_1004,3
639,0_1266,4
640,0_177,0
641,0_684,1
642,0_883,2
643,0_1038,3
644,0_1413,4
645,0_95,0
646,0_300,1
647,0_872,2
648,0_1153,3
649,0_1326,4
650,0_29,0
651,0_424,1
652,0_922,2
653,0_1050,3
654,0_1302,4
655,0_289,0
656,0_649,1
657,0_759,2
658,0_959,3
659,0_1303,4
660,0_219,0
661,0_643,1
662,0_749,2
663,0_1080,3
664,0_1389,4
665,0_138,0
666,0_711,1
667,0_777,2
668,0_553,3
669,0_584,4
670,0_89,0
671,0_699,1
672,0_906,2
673,0_1081,3
674,0_1412,4
675,0_69,0
676,0_673,1
677,0_827,2
678,0_949,3
679,0_1380,4
680,0_15,0
681,0_314,1
682,0_753,2
683,0_1136,3
684,0_1215,4
685,0_220,0
686,0_736,1
687,0_908,2
688,0_1082,3
689,0_1214,4
690,0_41,0
691,0_618,1
692,0_501,2
693,0_552,3
694,0_1450,4
695,0_241,0
696,0_392,1
697,0_466,2
698,0_1053,3
699,0_1401,4
700,0_53,0
701,0_657,1
702,0_522,2
703,0_1052,3
704,0_1208,4
705,0_114,0
706,0_689,1
707,0_845,2
708,0_1077,3
709,0_1199,4
710,0_137,0
711,0_433,1
712,0_773,2
713,0_1040,3
714,0_1360,4
715,0_244,0
716,0_321,1
717,0_510,2
718,0_983,3
719,0_1233,4
720,0_204,0
721,0_674,1
722,0_472,2
723,0_1041,3
724,0_1202,4
725,0_42,0
726,0_319,1
727,0_901,2
728,0_1132,3
729,0_1298,4
730,0_108,0
731,0_299,1
732,0_783,2
733,0_990,3
734,0_1244,4
735,0_159,0
736,0_416,1
737,0_824,2
738,0_543,3
739,0_1345,4
740,0_128,0
741,0_632,1
742,0_861,2
743,0_948,3
744,0_1386,4
745,0_54,0
746,0_315,1
747,0_776,2
748,0_1158,3
749,0_1305,4
750,0_245,0
751,0_680,1
752,0_834,2
753,0_1171,3
754,0_1442,4
755,0_101,0
756,0_399,1
757,0_898,2
758,0_1180,3
759,0_1372,4
760,0_112,0
761,0_620,1
762,0_839,2
763,0_1030,3
764,0_1225,4
765,0_161,0
766,0_316,1
767,0_826,2
768,0_1137,3
769,0_1224,4
770,0_267,0
771,0_351,1
772,0_854,2
773,0_1002,3
774,0_1292,4
775,0_126,0
776,0_723,1
777,0_463,2
778,0_956,3
779,0_1439,4
780,0_190,0
781,0_647,1
782,0_808,2
783,0_557,3
784,0_1436,4
785,0_221,0
786,0_716,1
787,0_939,2
788,0_1118,3
789,0_1329,4
790,0_176,0
791,0_641,1
792,0_465,2
793,0_1075,3
794,0_1337,4
795,0_258,0
796,0_727,1
797,0_885,2
798,0_563,3
799,0_1290,4
800,0_44,0
801,0_302,1
802,0_471,2
803,0_1192,3
804,0_1311,4
805,0_27,0
806,0_312,1
807,0_830,2
808,0_532,3
809,0_1346,4
810,0_43,0
811,0_651,1
812,0_860,2
813,0_1101,3
814,0_1306,4
815,0_226,0
816,0_338,1
817,0_792,2
818,0_539,3
819,0_1355,4
820,0_119,0
821,0_709,1
822,0_797,2
823,0_548,3
824,0_1385,4
825,0_65,0
826,0_430,1
827,0_940,2
828,0_1061,3
829,0_1415,4
830,0_12,0
831,0_611,1
832,0_769,2
833,0_1042,3
834,0_1452,4
835,0_201,0
836,0_307,1
837,0_511,2
838,0_558,3
839,0_1228,4
840,0_152,0
841,0_612,1
842,0_863,2
843,0_1117,3
844,0_1322,4
845,0_205,0
846,0_439,1
847,0_518,2
848,0_1074,3
849,0_1390,4
850,0_246,0
851,0_389,1
852,0_882,2
853,0_1159,3
854,0_1343,4
855,0_9,0
856,0_609,1
857,0_884,2
858,0_1128,3
859,0_1260,4
860,0_94,0
861,0_615,1
862,0_469,2
863,0_984,3
864,0_1455,4
865,0_16,0
866,0_435,1
867,0_479,2
868,0_1173,3
869,0_1353,4
870,0_86,0
871,0_411,1
872,0_874,2
873,0_993,3
874,0_1392,4
875,0_264,0
876,0_679,1
877,0_825,2
878,0_1044,3
879,0_1309,4
880,0_227,0
881,0_352,1
882,0_446,2
883,0_965,3
884,0_1263,4
885,0_150,0
886,0_363,1
887,0_484,2
888,0_551,3
889,0_1219,4
890,0_249,0
891,0_323,1
892,0_505,2
893,0_976,3
894,0_1431,4
895,0_25,0
896,0_304,1
897,0_865,2
898,0_1125,3
899,0_1236,4
900,0_208,0
901,0_347,1
902,0_878,2
903,0_1133,3
904,0_1449,4
905,0_228,0
906,0_688,1
907,0_817,2
908,0_1111,3
909,0_1407,4
910,0_109,0
911,0_391,1
912,0_462,2
913,0_1140,3
914,0_1323,4
915,0_209,0
916,0_720,1
917,0_842,2
918,0_973,3
919,0_1277,4
920,0_232,0
921,0_629,1
922,0_889,2
923,0_1047,3
924,0_1453,4
925,0_78,0
926,0_731,1
927,0_801,2
928,0_1095,3
929,0_597,4
930,0_14,0
931,0_327,1
932,0_494,2
933,0_1115,3
934,0_1414,4
935,0_74,0
936,0_685,1
937,0_836,2
938,0_1114,3
939,0_1212,4
940,0_87,0
941,0_318,1
942,0_900,2
943,0_1076,3
944,0_1258,4
945,0_242,0
946,0_717,1
947,0_477,2
948,0_957,3
949,0_1354,4
950,0_124,0
951,0_370,1
952,0_470,2
953,0_1102,3
954,0_1351,4
955,0_55,0
956,0_640,1
957,0_780,2
958,0_1057,3
959,0_1262,4
960,0_259,0
961,0_666,1
962,0_745,2
963,0_1086,3
964,0_1430,4
965,0_194,0
966,0_637,1
967,0_924,2
968,0_1163,3
969,0_1197,4
970,0_8,0
971,0_368,1
972,0_813,2
973,0_567,3
974,0_581,4
975,0_263,0
976,0_733,1
977,0_483,2
978,0_995,3
979,0_1255,4
980,0_271,0
981,0_600,1
982,0_835,2
983,0_1123,3
984,0_1299,4
985,0_222,0
986,0_708,1
987,0_468,2
988,0_1106,3
989,0_1203,4
990,0_272,0
991,0_702,1
992,0_918,2
993,0_1157,3
994,0_1269,4
995,0_76,0
996,0_721,1
997,0_815,2
998,0_1011,3
999,0_1363,4
1000,0_247,0
1001,0_422,1
1002,0_459,2
1003,0_1015,3
1004,0_1314,4
1005,0_151,0
1006,0_385,1
1007,0_905,2
1008,0_1051,3
1009,0_1416,4
1010,0_48,0
1011,0_613,1
1012,0_473,2
1013,0_544,3
1014,0_1270,4
1015,0_253,0
1016,0_328,1
1017,0_485,2
1018,0_1013,3
1019,0_1393,4
1020,0_211,0
1021,0_678,1
1022,0_531,2
1023,0_1035,3
1024,0_1252,4
1025,0_236,0
1026,0_614,1
1027,0_925,2
1028,0_1161,3
1029,0_1240,4
1030,0_186,0
1031,0_383,1
1032,0_489,2
1033,0_1065,3
1034,0_1339,4
1035,0_231,0
1036,0_310,1
1037,0_879,2
1038,0_1179,3
1039,0_1295,4
1040,0_110,0
1041,0_735,1
1042,0_515,2
1043,0_1017,3
1044,0_1377,4
1045,0_290,0
1046,0_714,1
1047,0_819,2
1048,0_971,3
1049,0_1291,4
1050,0_61,0
1051,0_346,1
1052,0_933,2
1053,0_1188,3
1054,0_1434,4
1055,0_212,0
1056,0_297,1
1057,0_870,2
1058,0_1088,3
1059,0_1335,4
1060,0_197,0
1061,0_630,1
1062,0_907,2
1063,0_1063,3
1064,0_1374,4
1065,0_285,0
1066,0_419,1
1067,0_869,2
1068,0_1093,3
1069,0_1356,4
1070,0_260,0
1071,0_698,1
1072,0_520,2
1073,0_952,3
1074,0_1196,4
1075,0_207,0
1076,0_725,1
1077,0_782,2
1078,0_1119,3
1079,0_1347,4
1080,0_181,0
1081,0_738,1
1082,0_890,2
1083,0_1146,3
1084,0_1458,4
1085,0_28,0
1086,0_645,1
1087,0_932,2
1088,0_1164,3
1089,0_1320,4
1090,0_191,0
1091,0_741,1
1092,0_913,2
1093,0_534,3
1094,0_1257,4
1095,0_248,0
1096,0_601,1
1097,0_503,2
1098,0_1110,3
1099,0_1427,4
1100,0_193,0
1101,0_715,1
1102,0_786,2
1103,0_1048,3
1104,0_1382,4
1105,0_117,0
1106,0_622,1
1107,0_757,2
1108,0_1178,3
1109,0_1325,4
1110,0_185,0
1111,0_718,1
1112,0_475,2
1113,0_1112,3
1114,0_592,4
1115,0_257,0
1116,0_434,1
1117,0_765,2
1118,0_1143,3
1119,0_593,4
1120,0_269,0
1121,0_377,1
1122,0_876,2
1123,0_1021,3
1124,0_1248,4
1125,0_148,0
1126,0_642,1
1127,0_930,2
1128,0_1100,3
1129,0_1279,4
1130,0_51,0
1131,0_333,1
1132,0_831,2
1133,0_945,3
1134,0_1368,4
1135,0_276,0
1136,0_734,1
1137,0_781,2
1138,0_955,3
1139,0_1331,4
1140,0_103,0
1141,0_418,1
1142,0_457,2
1143,0_1084,3
1144,0_1459,4
1145,0_171,0
1146,0_361,1
1147,0_519,2
1148,0_991,3
1149,0_1288,4
1150,0_183,0
1151,0_360,1
1152,0_768,2
1153,0_569,3
1154,0_1406,4
1155,0_273,0
1156,0_401,1
1157,0_449,2
1158,0_538,3
1159,0_1425,4
